P,urn:nasa:pds:dawn-grand-vesta:miscellaneous:dawn_vesta_v04b.tpc::1.0
P,urn:nasa:pds:dawn-grand-vesta:miscellaneous:gaskell_claudia_2014_05_13_dec1_140802.stl::1.0
